player_name,mmr,player_teams,matches,reliable_mmr,stratz_mmr
HelloRobotics,6006.450644968699,"['Golf Wrensday?', ""'Nanner Grippers"", ""Kitten's Kadets""]",37,True,6200.0
RuskDaddy,6001.306243763746,"['Slugcats', 'Disciples of Synderen']",53,True,6500.0
dr.dr2492,5997.9890378880755,['SMD9813'],20,True,5400.0
Dububear,5997.3185196891345,"['Apex Toe Hunters', 'Golf Wrensday?', 'Waist of Golf?', 'GRIN Scythe', ""Daddy's ENGORGED Dictatorship"", 'Golf Thirstday?']",74,True,5300.0
8======D~~~,5980.095128371922,"['Dually Truck Dumpster-Fire', 'THE CROWNFALL FISHING CLUB']",29,True,6100.0
red40warrior,5969.725847487115,"[""'Nanner Grippers"", 'Comrades of Golf?', 'Dually Truck Hentai Warriors', 'Golf Wrensday?', 'Golf Tuesday?', 'Golf Thirstday?']",74,True,5400.0
Ares â˜¯,5966.30261020939,"['Nether Knights', 'Slugpups', 'Tactical Feeding']",34,True,6100.0
Shrewd-Cleric,5962.82206088396,"['Slugpups', 'SlugWolves']",48,True,5400.0
Chimp,5961.323141955914,['Island in the Sun'],30,True,5300.0
KL1,5958.91040312431,"['Nether Knights', 'ALL CAPS', 'Savage Sabers']",51,True,6100.0
Chilling,5951.304265151524,['Big Dingoz'],57,True,5300.0
Perch,5948.427294824266,['Zealous Gaming'],36,True,5100.0
Jenkins Enjoyer,5947.725627513682,"['Slugcats', 'GRIN Scythe']",65,True,6200.0
Dan Rather Did Nothing Wrong,5938.1469910426595,"['Hobbit Hole', 'Hat of Midas']",23,True,6100.0
2k,5938.03593276665,['Big Dingoz'],68,True,6200.0
Creme,5922.026874543958,"['SICKR', 'Slugcats', 'Disciples of Synderen', 'GRIN Smoke', 'Pot of Vainglory']",66,True,5500.0
roxyroro,5918.399029501363,"['SICKR', 'Slugcats']",79,True,5300.0
IITS.èœé¸Ÿ,5903.202876895965,"['Hobbit Hole', 'Island in the Sun', 'Slugpups', 'dXo-Challenger', 'Reverse Smurfs', 'Big Dingoz', 'GRIN Smoke']",84,True,6200.0
é¾å ´æ‚Ÿé“,5888.002423393351,"['Reverse Smurfs', 'Big Dingoz', 'Disciples of Synderen', 'Savage Sabers']",41,True,6300.0
Clippy,5872.569730466836,"['Heroes of Golf?', 'Golf Tuesday?', ""Kitten's Kadets"", 'Golf Thirstday?', 'Batchesters of Golf?']",88,True,5500.0
Voidhunter,5870.531758207896,['Big Dingoz'],78,True,6100.0
Architeuthis,5856.399073403997,"['dXo-Warrior', 'Disciples of Synderen']",66,True,6300.0
Pibbles,5853.975239254882,"['Mary Todd Lincoln: Forever Young', 'Zealous Gaming']",34,True,5400.0
Mangos,5833.9518912196645,['Crime Time'],24,True,5500.0
Lonely Warrior,5802.800600159663,"['Island in the Sun', 'Slugpups', 'Nameless', '5 Guys 1 Cup', 'GRIN Scythe']",64,True,5500.0
Finley,5799.828822257574,"['Hat of Midas', 'Big Farma']",40,True,6100.0
Stanley,5796.9346767468405,"['Comrades of Golf?', ""Kitten's Kadets"", 'Golf Thirstday?', 'Batchesters of Golf?']",52,True,5200.0
Space Cowboy,5789.694782843572,"['dXo-Challenger', 'SICKR', 'Force Squad', 'Big Dingoz', 'dXo-Warrior', 'GRIN Fury', 'Savage Sabers']",49,True,5500.0
romance anime,5787.70078988123,"['Honey Beesports', 'Slugpups']",22,True,5300.0
Swag should be free,5785.79216964298,['Mary Todd Lincoln: Forever Young'],43,True,5500.0
BillRot,5783.6745880501585,"['Tactical Feeding', 'Savage Sabers', 'repulsive Gaming']",34,True,6500.0
ddÄ±Êžs,5771.608810999826,"['Island in the Sun', 'Repulsive Gaming', 'Savage Sabers', 'repulsive Gaming']",54,True,6200.0
Jester,5770.797308411662,['Mary Todd Lincoln: Forever Young'],56,True,5400.0
tyler your dad is here,5770.165078463977,['Mary Todd Lincoln: Forever Young'],41,True,5400.0
Ailerath,5760.9952586127565,['Mary Todd Lincoln: Forever Young'],56,True,5300.0
ezu,5757.152070177317,"['Golf Thirstday?', 'Apex Toe Hunters']",27,True,5400.0
AwRoosTeR,5754.178169856945,"['Hat of Midas', 'Big Farma']",57,True,6100.0
idrinkyourmilkshake,5748.508734612538,['Disciples of Synderen'],83,True,6400.0
Clowner,5741.553093315492,"['Derailed Gaming', 'Hat of Midas']",33,True,6300.0
Megasheepz,5718.190501814601,['Hat of Midas'],24,True,5500.0
GAMbro,5717.8842869423925,"['Island in the Sun', 'Petting Zoo Daddies']",36,True,6200.0
Night,5716.661588507675,['Salt the Earth'],20,False,5116.666666666667
Graphix,5705.391922341166,['Savage Sabers'],90,True,5400.0
Apap$icle,5696.0927209473975,"['Repulsive Gaming', 'repulsive Gaming']",20,True,5500.0
Lucky Day,5681.250400859382,"['Radiance invoker', 'GRIN Smoke']",57,True,5500.0
"WiseKiller, Evan",5677.076468397971,"['Golf Tuesday?', 'Disciples of Synderen']",89,True,6100.0
JAB,5659.070351310227,"['Repulsive Gaming', 'repulsive Gaming']",20,True,5400.0
ToAsT,5639.556388427616,"['Nameless', 'GRIN Smoke']",31,True,5500.0
GraceJam,5638.369135508125,"['Waist of Golf?', ""Kitten's Kadets"", 'Apex Toe Hunters']",24,True,5200.0
Cloudz,5629.1034259566295,['Disciples of Synderen'],87,True,5300.0
Prev0st,5620.693704772322,"[""John Wick's Dog"", 'Big Farma']",21,True,5400.0
nÃ¶,5620.292534149705,"['Dually Truck Gas Gremlins', 'Savage Sabers']",65,True,5500.0
Road to Immortal,5618.921974985273,"['Radiance invoker', 'Veni Vidi Vici', 'Savage Sabers']",51,True,6200.0
tinypuddles,5608.355246577339,['Disciples of Synderen'],77,True,6100.0
IharaSan,5607.848589154884,"['Soulless', 'Radiance invoker', 'GRIN Smoke']",79,True,4700.0
Jacques De Gatineau,5603.369457058369,"['GRIN Scythe', 'GRIN Smoke']",36,True,5100.0
pomato,5587.244736763211,['Derailed Gaming'],53,True,6200.0
TwoLostSouls,5571.088867397266,"['Asphalt Annihilators', 'Dually Truck Dumpster-Fire', 'Ancient Assault Squad', 'Big Farma']",57,True,5300.0
HamCity,5559.573544712171,['GRIN Smoke'],22,True,5400.0
illusive,5554.228329739684,"['Honey Beesports', 'Dually Truck Dumpster-Fire', 'Dually Truck Diesel Drinkers']",29,True,5400.0
TrueLemon,5551.434011765943,['Team Samsara'],24,False,5366.666666666667
rag3psych0,5536.94565143663,"['Dually Truck Gas Gremlins', 'Savage Sabers']",65,True,5200.0
Havok,5530.869952843702,['5 Guys 1 Cup'],35,True,5500.0
Vitruvius,5525.440796842518,"['Blink Squad', 'Slugcats', '5 Guys 1 Cup', 'Dually Truck Dumpster-Fire', 'Big Dingoz']",81,True,5100.0
AdmiraL Jiren,5524.628592373602,['Derailed Gaming'],41,True,5400.0
Lower your expectations,5501.0448543889,"['Dark Horse Storm', 'Rodents and Hares Pest Control', 'Blink Squad', 'Asphalt Annihilators', 'Brain Damage']",75,True,6200.0
Flameice,5498.955996506157,['Derailed Gaming'],53,True,5100.0
AchillesLast,5483.355568451699,"['Dually Truck Chicken Cartel', 'Big Dingoz']",84,True,5100.0
Tyro,5477.023910285178,"['LoveLess', 'Nameless']",30,True,5200.0
Bug Collector,5465.425856112517,['Big Farma'],23,True,5200.0
Soseph Jalin,5456.087041043127,"['Reverse Smurfs', 'Big Dingoz']",101,True,4300.0
roian,5447.531407657884,"['dXo-Warrior', 'Dually Truck Dumpster-Fire', 'The Bathtub Club']",67,True,5500.0
The Spanish Inquisition,5445.567604823801,['5 Guys 1 Cup'],39,True,5200.0
Kickass,5445.272485908795,['Derailed Gaming'],20,True,5300.0
stormBREAKER,5422.654947268683,['Petting zoo retards'],27,True,5300.0
B-Town,5407.260711481973,['Jackson 5'],21,True,5400.0
Kinomoto Sakura,5400.995031542633,['Mary Todd Lincoln: Forever Young'],56,True,4100.0
Leo Das,5384.636341704262,['Derailed Gaming'],46,True,4700.0
Crimson,5384.362776698806,"['Hobbit Hole', 'Blink Squad', 'Dually Pubstars', 'Honey Beesports', 'Reverse Smurfs', 'Dually Truck Diesel Drinkers']",49,True,5300.0
ididid,5370.355799919487,['Petting zoo retards'],46,True,6100.0
Jdog,5306.158922697653,"[""John Wick's Dog""]",20,False,4683.333333333333
Toms Bad at Games,5302.480079015052,"['Petting Zoo Daddies', 'Petting zoo retards']",34,True,5500.0
Wills,5262.281108675444,"['Hobbit Hole', 'Crime Time', 'Island in the Sun', 'Blink Squad', 'Reverse Smurfs', 'Nameless', 'Force Squad', 'The Bathtub Club', 'Dually Truck Chicken Cartel', 'Vitamin Beesports', 'Grin.Nova']",100,True,5200.0
rZ | sidez,5261.446773192088,['Petting zoo retards'],50,True,5600.0
WackoSwami,5248.941625569535,"['Pepecopters', 'Reverse Smurfs']",86,True,5100.0
TigOlBittiez,5245.229630357667,"['Pepecopters', 'Reverse Smurfs']",82,True,5300.0
Sandman,5244.824362620456,"['Pizzadog Academy', 'Slugpups', 'Disciples of Synderen']",50,True,6100.0
rauke22,5242.198760092243,"['Slugpups', 'Reverse Smurfs', 'Dually Truck Gas Gremlins', 'dXo-Explorer', 'GRIN Smoke']",58,True,4500.0
THE REAL IS BACK,5241.072013564639,"['Honey Beesports', 'Pizzadog Academy']",39,True,5300.0
Rampage,5235.890167018955,"['4 NOOBS 1 TROLLBUS', 'Reverse Smurfs']",27,True,5200.0
purplemudkip,5231.640737201044,"['Comrades of Golf?', 'Golf Tuesday Reborn?', 'Soulless']",45,True,5400.0
WackoDubbz,5228.747727216614,"['Pepecopters', 'Reverse Smurfs']",82,True,5100.0
Arc,5216.981008713145,"['Hobbit Hole', 'Dually Truck Gas Gremlins']",21,True,5200.0
PzR | agpat07,5192.813898694198,['Petting zoo retards'],50,True,5200.0
Tim The Enchanter,5190.111172259401,['Hobbit Hole'],41,True,5300.0
Red X,5177.824373383998,"['Blink Squad', 'Dually Pubstars', 'Slugcats', 'Disciples of Synderen', 'Petting Zoo Daddies', 'Dually Truck Dumpster-Fire', 'Ancient Assault Squad', 'Vitamin Beesports']",87,True,4300.0
Propaganda,5176.916807956759,"['Hobbit Hole', 'Blink Squad', 'Soulless', 'Porpin My Crank ']",46,True,5300.0
Kitten,5165.925042996622,"['Golf Tuesday Reborn?', ""Kitten's Kadets"", 'Golf Tuesday?', 'Batchesters of Golf?']",55,True,4200.0
Nhaleet,5158.785301182607,"['Asphalt Annihilators', 'Dually Truck Dumpster-Fire', 'Dually Pubstars']",38,True,5300.0
Qapla',5155.620669213881,"['Reverse Smurfs', 'dXo-Explorer', 'GRIN Fury', 'GRIN Prism']",34,True,5300.0
Sefat1307,5139.685479941455,"[""John Wick's Dog""]",20,True,4500.0
shiv_cs,5137.542017533493,"['Petting Zoo Daddies', 'Reverse Smurfs']",35,True,5500.0
â€ LuminousNiteâ€ ,5136.707413924608,"['4 NOOBS 1 TROLLBUS', 'dXo-Challenger', ""Epstein's Islanders"", 'Team BSJ']",27,True,5500.0
pac,5128.1259633924465,"['Dually Truck Gas Gremlins', 'Island in the Sun', 'The Mittens']",40,True,4400.0
ChickenPollo,5123.36796278825,"['Dually Truck Dumpster-Fire', 'Dually Truck Chicken Cartel', 'Dually Truck Diesel Drinkers']",57,True,5300.0
Gund@m,5120.097368365645,['dXo-Explorer'],20,True,5200.0
Huey Lewis,5118.590584496386,['The Mittens'],79,True,5300.0
Zyle,5115.644071622066,"['Dark Horse Storm', 'dXo-Challenger', 'Disinformation Campaign', 'Reverse Smurfs', 'Dually Truck Dumpster-Fire', 'Dually Truck Chicken Cartel', 'GRIN Scythe']",69,True,5500.0
SALT.DGr8Cornholio,5112.9237779189825,['The Mittens'],85,True,5200.0
Mr. Fahrenheit,5103.700758337335,['The Mittens'],92,True,5300.0
4knee,5100.467200455865,['5 Guys 1 Cup'],39,True,4400.0
WadeMasterGAME.TTV,5099.316611651264,"['Force Squad', 'Dually Truck Chicken Cartel', 'Big Dingoz', 'Pizzadog Academy', 'GRIN Rat Society']",41,True,5200.0
KeyserSÃ¶ze,5097.635157050641,"['Hobbit Hole', 'Grin.Nova']",100,True,6200.0
auryce,5092.189792763469,['The Mittens'],92,True,5400.0
rZ | mercy,5078.06894505313,['Petting Zoo Daddies'],22,True,5200.0
Twystedweb,5076.863516769209,['The Mittens'],89,True,4300.0
Slavic Donut,5073.18702274663,"['Petting Zoo Daddies', 'Petting zoo retards']",49,True,5200.0
Beef Supreme,5064.08916604045,['Hobbit Hole'],83,True,5400.0
WOOD SYRUP,5053.3127611902,['GENSYS '],23,True,5500.0
Little Debbie Xmas Tree Cake,5049.471250023468,"['Grin.Nova', 'Good Time Squad', 'Blink Squad', 'Disinformation Campaign']",82,True,5300.0
Dacite,5024.564361568105,['The Three Meepo Problem'],29,True,5400.0
megamatt,5022.674760983446,"['Hobbit Hole', 'Blink Squad']",85,True,4200.0
The Red Seal,5016.493621977681,"['Hobbit Hole', 'Blink Squad']",92,True,5300.0
Ali Bot,5006.605606957953,"['Dark Horse Storm', '4 NOOBS 1 TROLLBUS', 'Disinformation Campaign']",25,True,5300.0
"Dr. Donkey Dick, DMD",5002.829385711631,"['Petting Zoo Daddies', 'Petting zoo retards']",32,True,4700.0
Biggie,4992.137762973591,"['LoveLess', 'The Bathtub Club', 'Quasar Dreams', 'Grin.Nova', 'Soulless', '4 NOOBS 1 TROLLBUS', 'GRIN Smoke']",83,True,5400.0
the URBAN_Goose,4972.318971048099,"['Golf Tuesday Reborn?', 'Golf Tuesday?', 'Batchesters of Golf?']",37,True,5100.0
Rh1no,4971.427528086753,['I am > I was'],22,False,4271.428571428572
arc warden with boobs,4968.52267978715,"['Asphalt Annihilators', 'Slugcats', 'The Mittens', 'Dually Pubstars']",47,True,5200.0
JinxHUN,4961.961590528174,['Disinformation Campaign'],30,True,5200.0
VeX,4958.807074314038,"['Teens Love Huge Clocks', 'Soulless', 'Brain Damage']",22,True,4100.0
.:;..luhhhhhiihhhhh,4958.708571570442,"['Quasar Dreams', 'Grin.Nova']",65,True,5100.0
Tyrannosaurus.Hex,4943.7550926887025,"['Asphalt Annihilators', 'Dually Pubstars', 'Blink Squad', 'Killer Beesports']",66,True,5100.0
Jezzer,4935.957481892452,"['Slugpups', 'Reverse Smurfs', 'Pizzadog Academy', 'Quasar Dreams', 'Grin.Nova']",78,True,4100.0
~SauceðŸ›³,4933.297007748293,"['Quasar Dreams', 'Grin.Nova']",73,True,4200.0
Plibt,4925.883776471526,"['Asphalt Annihilators', 'Dually Truck Diesel Drinkers', 'Dually Pubstars']",59,True,4500.0
âœªï¸Ž_DArK AcE â„¢,4924.284515440986,"['Slugpups', 'The Mittens', 'LF Danny Playoff Replacement', 'Pizzadog Academy', 'Quasar Dreams', 'Grin.Nova', 'Soulless']",78,True,4300.0
FarmAssist[Shadow_Merc],4901.912954491493,['Jackson 5'],31,True,4300.0
Old Man,4878.827889856921,"['Hobbit Hole', 'Dually Truck Chicken Cartel', 'Ancient Assault Squad', 'dXo-Explorer', '4 NOOBS 1 TROLLBUS', 'Prius PickUps', 'Soulless']",72,True,4600.0
G.U.N.D.A.M,4843.03763479581,"['Slugpups', 'Dually Truck Chicken Cartel', 'dXo-Explorer', 'Prius PickUps', 'The Three Meepo Problem']",64,True,5100.0
[ORCA] Ceotexas,4828.538285218522,['5 Guys 1 Cup'],28,True,4200.0
Backyardsluts9,4827.042267989956,"['Petting Zoo Daddies', 'Petting zoo retards']",49,True,4100.0
Betabits,4787.414129995906,"['Slugpups', 'dXo-Explorer', 'Pot of Vainglory']",42,True,4200.0
Tavanushi,4786.290584534719,"['Slugpups', 'Pizzadog Academy']",33,True,4200.0
RedFaction,4779.486618546286,['The Three Meepo Problem'],31,True,4300.0
Dark,4778.953226587612,"['Slugpups', 'Good Time Squad', 'Blink Squad']",69,True,4300.0
Syndicate,4749.604096941927,['GENSYS '],38,True,5300.0
GayedMaster,4740.203292906088,"[""Epstein's Islanders"", 'Team BSJ', 'Disinformation Campaign']",40,True,5100.0
aTruckgril Beverly âœ¿,4738.1654015730555,"['ALL CAPS', 'The Three Meepo Problem']",33,True,4300.0
CHEFRICK,4737.284417768214,['5 Guys 1 Cup'],22,True,4200.0
Hangende Harry,4711.132562176994,['Hobbit Hole'],21,True,4300.0
Rada,4683.376965117011,"['Pizzadog Academy', 'Disinformation Campaign']",37,True,4600.0
Foxx,4680.162439024486,"['LoveLess', 'Nether Knights', 'Pizzadog Academy', 'Quasar Dreams', 'Grin.Nova', 'Soulless']",36,True,4200.0
Kulaid,4656.092582859423,"['Hobbit Hole', 'Prius PickUps', 'Blink Squad']",68,True,4700.0
Ziggy,4652.88789741724,"['Lemon Snow Cones', 'The Mittens']",75,True,6100.0
LeBrao Zedong,4649.578940785517,['Crime Time'],27,True,3600.0
Ro914,4647.988151300568,"['Nether Knights', 'Tactical Feeding', 'LoveLess']",34,True,4100.0
normalin,4647.710461495465,"['Prius PickUps', 'Slugpups', 'dXo-Challenger', 'Pot of Vainglory']",72,True,4500.0
Bad Das,4641.083395355482,['Derailed Gaming'],28,True,4300.0
rZ | oXy,4627.800946075576,"['Petting Zoo Daddies', 'Petting zoo retards']",20,True,4400.0
Snapped,4626.488024282223,['Lemon Snow Cones'],77,True,5000.0
Noy,4573.7478867591,['GENSYS '],38,True,4200.0
Darkk,4573.606868134337,"['Team Blunder', 'Dually Truck Dumpster-Fire', 'The Bathtub Club']",49,True,3600.0
tar,4565.986966607504,['Lemon Snow Cones'],79,True,5200.0
JanKed,4552.253894479116,['Lemon Snow Cones'],77,True,4600.0
DistantEcho,4534.906361961082,"['Lemon Snow Cones', 'The Mittens']",73,True,4500.0
Sailor Godzilla,4521.449700485624,"['Slugpups', 'Asphalt Annihilators', 'Reverse Smurfs', 'Dually Truck Dumpster-Fire', 'Dually Truck Chicken Cartel', 'Ancient Assault Squad', 'Vitamin Beesports', 'Killer Beesports']",51,True,4300.0
é©¼é¹¿,4421.456625799587,"['Prius PickUps', 'Vitamin Beesports']",34,True,4300.0
Who Got Smoke,4339.108526948767,"['Quasar Dreams', 'Grin.Nova']",26,True,3500.0
Lams,4283.216304529245,"['LoveLess', 'Good Time Squad', 'Blink Squad']",20,True,4200.0
t.tv/SlashBDS,4265.693178829737,"['Asphalt Annihilators', 'Quasar Dreams']",32,True,3500.0
No_Hezi,4195.811383192814,['GENSYS '],38,False,3377.777777777778
PhantomJellybean,4095.987894761331,"['Golf Wrensday?', 'Golf Tuesday Reborn?', 'Golf Tuesday?']",39,True,3500.0
TARS,4048.7488159764375,['Disciples of Synderen'],34,True,3300.0
TwelveSeven,4047.456450085243,"['Reverse Smurfs', 'Ancient Assault Squad', 'Blink Squad', 'Dually Pubstars']",46,True,3400.0
jphuffman55,4044.4202612206604,['The Three Meepo Problem'],33,True,3100.0
1335 6th Avenue NY,3948.5524082462075,['Pizzadog Academy'],26,True,3400.0
1k subhuman,3879.102620143815,"['Good Time Squad', 'Blink Squad', 'Pizzadog.JV', 'Force Squad', 'The Bathtub Club', 'Vitamin Beesports']",55,True,3100.0
ChngGaling!,3873.288095369624,['GENSYS '],20,False,3377.777777777778
lost,3698.3396760412693,"['Good Time Squad', 'Blink Squad', 'Force Squad', 'Ancient Assault Squad', 'Vitamin Beesports']",25,True,3400.0
"Don't Bully me, I'll Cum",3299.1267730791437,"['LoveLess', 'Good Time Squad', 'Force Squad']",35,True,3100.0
